place_id,name,link,main_category,categories,rating,reviews,address
ChIJwboFB4cNkFQRv0NVutISLik,SUPER GYROS,"https://www.google.com/maps/place/SUPER+GYROS/@47.7117982,-122.1861278,17z/data=!3m1!4b1!4m6!3m5!1s0x54900d870705bac1:0x292e12d2ba5543bf!8m2!3d47.7117982!4d-122.1861278!16s%2Fg%2F11btrrt3mv?authuser=0&entry=ttu",Fast food restaurant,"Fast food restaurant, Gyro restaurant, Health food restaurant",4.7,392,"SUPER GYROS, 12412 116th Ave NE, Kirkland, WA 98034"
ChIJ56utPI9skFQRPBZhZnixSJc,Needs Deli | Merchantile,https://www.google.com/maps/place/Needs+Deli+%7C+Merchantile/data=!4m7!3m6!1s0x54906c8f3cadabe7:0x9748b1786661163c!8m2!3d47.6180803!4d-122.2004142!16s%2Fg%2F1ptyg9m4l!19sChIJ56utPI9skFQRPBZhZnixSJc?authuser=0&hl=en&rclk=1,Deli,Deli,4.4,35,"Needs Deli | Merchantile, 575 Bellevue Way NE, Bellevue, WA 98004"
ChIJ60uyLMQVkFQR2eAhTvAuQeg,Sen Noodle Bar,"https://www.google.com/maps/place/Sen+Noodle+Bar/@47.6685134,-122.3865985,17z/data=!3m1!4b1!4m6!3m5!1s0x549015c42cb24beb:0xe8412ef04e21e0d9!8m2!3d47.6685134!4d-122.3865985!16s%2Fg%2F11c32bqb8h?authuser=0&entry=ttu",Noodle shop,"Noodle shop, Southeast Asian restaurant, Thai restaurant",4.6,406,"Sen Noodle Bar, 2307 NW Market St, Seattle, WA 98107"
ChIJl1xy2GFBkFQRQD0EvTauRzY,Fresh Flours West Seattle,"https://www.google.com/maps/place/Fresh+Flours+West+Seattle/@47.5188201,-122.3562353,17z/data=!3m1!4b1!4m6!3m5!1s0x54904161d8725c97:0x3647ae36bd043d40!8m2!3d47.5188201!4d-122.3562353!16s%2Fg%2F11cmq22ldk?authuser=0&entry=ttu",Bakery,"Bakery, Coffee shop",4.7,546,"Fresh Flours West Seattle, 9410 Delridge Way SW, Seattle, WA 98106"
ChIJAaBHhB1BkFQRfe8MUw7c2W4,West of Chicago Pizza Company,"https://www.google.com/maps/place/West+of+Chicago+Pizza+Company/@47.5612975,-122.3797796,17z/data=!3m1!4b1!4m6!3m5!1s0x5490411d8447a001:0x6ed9dc0e530cef7d!8m2!3d47.5612975!4d-122.3797796!16s%2Fg%2F11h0_p038x?authuser=0&entry=ttu",Pizza restaurant,"Pizza restaurant, Sandwich shop",4.7,301,"West of Chicago Pizza Company, 3770 SW Alaska St, Seattle, WA 98126"
ChIJl8KLQTYVkFQRjHSTewvVVb4,Thai Thani Kitchen,"https://www.google.com/maps/place/Thai+Thani+Kitchen/@47.6199449,-122.3360588,17z/data=!3m1!4b1!4m6!3m5!1s0x54901536418bc297:0xbe55d50b7b93748c!8m2!3d47.6199449!4d-122.3360588!16s%2Fg%2F11b7cgdrr6?authuser=0&entry=ttu",Thai restaurant,"Thai restaurant, Restaurant",3.9,640,"Thai Thani Kitchen, 201 Boren Ave N, Seattle, WA 98109"
ChIJIfHalrxqkFQRaVg8DKk28po,Dough Zone Dumpling House International District,"https://www.google.com/maps/place/Dough+Zone+Dumpling+House+International+District/@47.5978751,-122.3274926,17z/data=!3m1!4b1!4m6!3m5!1s0x54906abc96daf121:0x9af236a90c3c5869!8m2!3d47.5978751!4d-122.3274926!16s%2Fg%2F11gbx8glyx?authuser=0&entry=ttu",Chinese restaurant,"Chinese restaurant, Asian fusion restaurant, Asian restaurant, Chinese noodle restaurant, Dan Dan noodle restaurant, Dim sum restaurant, Dumpling restaurant, Restaurant, Shanghainese restaurant, Taiwanese restaurant",4.6,2836,"Dough Zone Dumpling House International District, 504 5th Ave S #109, Seattle, WA 98104"
ChIJN2wnaHYWkFQRkgaa_I-ziko,Jibe Espresso Bar,https://www.google.com/maps/place/Jibe+Espresso+Bar/data=!4m7!3m6!1s0x5490167668276c37:0x4a8ab38ffc9a0692!8m2!3d47.6806145!4d-122.4046947!16s%2Fg%2F1q5bvfbdf!19sChIJN2wnaHYWkFQRkgaa_I-ziko?authuser=0&hl=en&rclk=1,Espresso bar,Espresso bar,4.3,171,"Jibe Espresso Bar, 7001 Seaview Ave NW #170, Seattle, WA 98117"
ChIJvwlm2cVckFQRLw59r_WsGi8,Mali Thai Cuisine,"https://www.google.com/maps/place/Mali+Thai+Cuisine/@47.4483082,-122.2614652,17z/data=!3m1!4b1!4m6!3m5!1s0x54905cc5d96609bf:0x2f1aacf5af7d0e2f!8m2!3d47.4483082!4d-122.2614652!16s%2Fg%2F1tfp24ms?authuser=0&entry=ttu",Thai restaurant,Thai restaurant,4.2,606,"Mali Thai Cuisine, 17310 Southcenter Pkwy, Tukwila, WA 98188"
ChIJR3ijtp1EkFQRL1-_Vw7ZCw8,Pit Stop Taproom & Pub,"https://www.google.com/maps/place/Pit+Stop+Taproom+%26+Pub/@47.466215,-122.337291,17z/data=!3m1!4b1!4m6!3m5!1s0x5490449db6a37847:0xf0bd90e57bf5f2f!8m2!3d47.466215!4d-122.337291!16s%2Fg%2F11b60b5191?authuser=0&entry=ttu",Pub,"Pub, American restaurant, Bar, Restaurant, Vegan restaurant",4.3,500,"Pit Stop Taproom & Pub, 216 SW 153rd St, Burien, WA 98166"
ChIJl-CQv-cSkFQRC1U_eOoaxcE,Lilac Cafe,"https://www.google.com/maps/place/Lilac+Cafe/@47.677191,-122.205505,17z/data=!3m1!4b1!4m6!3m5!1s0x549012e7bf90e097:0xc1c51aea783f550b!8m2!3d47.677191!4d-122.205505!16s%2Fg%2F11cm9q1m3s?authuser=0&entry=ttu",Italian restaurant,Italian restaurant,4.5,92,"Lilac Cafe, 212 Central Way, Kirkland, WA 98033"
ChIJ9-eiZRIVkFQRCWD_--tX6BI,Bounty Kitchen,"https://www.google.com/maps/place/Bounty+Kitchen/@47.6382214,-122.3565406,17z/data=!3m1!4b1!4m6!3m5!1s0x5490151265a2e7f7:0x12e857ebfbff6009!8m2!3d47.6382214!4d-122.3565406!16s%2Fg%2F11c3k9mx2d?authuser=0&entry=ttu",American restaurant,"American restaurant, Restaurant",4.4,635,"Bounty Kitchen, 7 Boston St, Seattle, WA 98109"
ChIJicwF9IISkFQRCc6TMFIUBoQ,KAMI TERIYAKI + O MY CHICKEN,"https://www.google.com/maps/place/KAMI+TERIYAKI+%2B+O+MY+CHICKEN/@47.7045444,-122.1762999,17z/data=!3m1!4b1!4m6!3m5!1s0x54901282f405cc89:0x840614523093ce09!8m2!3d47.7045444!4d-122.1762999!16s%2Fg%2F1td2gm23?authuser=0&entry=ttu",Restaurant,"Restaurant, Chicken shop, Chicken wings restaurant, Chinese restaurant, Japanese restaurant, Korean restaurant",4.3,244,"KAMI TERIYAKI + O MY CHICKEN, 11613 124th Ave NE D, Kirkland, WA 98033"
ChIJdwN6RbJqkFQRTcV4uKGf5jE,The Pike Brewing Company,https://www.google.com/maps/place/The+Pike+Brewing+Company/data=!4m7!3m6!1s0x54906ab2457a0377:0x31e69fa1b878c54d!8m2!3d47.608232!4d-122.339743!16s%2Fg%2F1tmxf7sg!19sChIJdwN6RbJqkFQRTcV4uKGf5jE?authuser=0&hl=en&rclk=1,Brewpub,"Brewpub, American restaurant, Bar, Brewery, Family restaurant, Lunch restaurant",4.3,1727,"The Pike Brewing Company, 1415 1st Ave, Seattle, WA 98101"
ChIJF6Q8F_FtkFQRVSNnJdLAsyQ,Liuyishou Hotpot,"https://www.google.com/maps/place/Liuyishou+Hotpot/@47.6254204,-122.1531414,17z/data=!3m1!4b1!4m6!3m5!1s0x54906df1173ca417:0x24b3c0d225672355!8m2!3d47.6254204!4d-122.1531414!16s%2Fg%2F11h31wlkqs?authuser=0&entry=ttu",Hot pot restaurant,"Hot pot restaurant, Restaurant",4.4,812,"Liuyishou Hotpot, 1644 140th Ave NE, Bellevue, WA 98005"
ChIJS4Si86FqkFQRFIbEYf1YIIU,Jimmy's On First,"https://www.google.com/maps/place/Jimmy's+On+First/@47.5925805,-122.3334978,17z/data=!3m1!4b1!4m6!3m5!1s0x54906aa1f3a2844b:0x852058fd61c48614!8m2!3d47.5925805!4d-122.3334978!16s%2Fg%2F1wb8td8l?authuser=0&entry=ttu",Restaurant,"Restaurant, Bar",4,516,"Jimmy's On First, 1046 1st Ave S, Seattle, WA 98134"
ChIJc-YtVVUUkFQR9__Nh_ANYQM,Art of the Table,"https://www.google.com/maps/place/Art+of+the+Table/@47.652875,-122.3427833,17z/data=!3m1!4b1!4m6!3m5!1s0x54901455552de673:0x3610df087cdfff7!8m2!3d47.652875!4d-122.3427833!16s%2Fg%2F1tgnlsdw?authuser=0&entry=ttu",Pacific Northwest restaurant (US),"Pacific Northwest restaurant (US), American restaurant, Bar, Restaurant",4.5,500,"Art of the Table, 3801 Stone Way N Suite A, Seattle, WA 98103"
ChIJCR65urBqkFQRfpxuEMlKKNE,Starbucks,https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x54906ab0bab91e09:0xd1284ac9106e9c7e!8m2!3d47.604155!4d-122.330827!16s%2Fg%2F1tdmk5c9!19sChIJCR65urBqkFQRfpxuEMlKKNE?authuser=0&hl=en&rclk=1,Coffee shop,"Coffee shop, Breakfast restaurant, Cafe, Coffee store, Espresso bar, Internet cafe",4.2,220,"Starbucks, 701 5th Ave, Seattle, WA 98104"
ChIJA-AYzi8VkFQRJg__CI-pdhw,Single Shot,"https://www.google.com/maps/place/Single+Shot/@47.6246836,-122.3255781,17z/data=!3m1!4b1!4m6!3m5!1s0x5490152fce18e003:0x1c76a98f08ff0f26!8m2!3d47.6246836!4d-122.3255781!16s%2Fg%2F11b6bl8vcr?authuser=0&entry=ttu",New American restaurant,"New American restaurant, Bar, Restaurant",4.6,482,"Single Shot, 611 Summit Ave E, Seattle, WA 98102"
ChIJnyuX_24UkFQRLo0Ne5j475c,Casa Patron,https://www.google.com/maps/place/Casa+Patron/data=!4m7!3m6!1s0x5490146eff972b9f:0x97eff8987b0d8d2e!8m2!3d47.6756849!4d-122.3195342!16s%2Fg%2F1tmxf7mv!19sChIJnyuX_24UkFQRLo0Ne5j475c?authuser=0&hl=en&rclk=1,Mexican restaurant,"Mexican restaurant, Bar, Spanish restaurant",4.3,754,"Casa Patron, 805 NE 65th St, Seattle, WA 98115"
ChIJAQDwMI9skFQRK6jAyJKTjQo,Nordstrom Ebar Artisan Coffee,https://www.google.com/maps/place/Nordstrom+Ebar+Artisan+Coffee/data=!4m7!3m6!1s0x54906c8f30f00001:0xa8d9392c8c0a82b!8m2!3d47.6167745!4d-122.2040682!16s%2Fg%2F119v2sgfw!19sChIJAQDwMI9skFQRK6jAyJKTjQo?authuser=0&hl=en&rclk=1,Coffee shop,Coffee shop,3.9,56,"Nordstrom Ebar Artisan Coffee, 100 Bellevue Square, Bellevue, WA 98004"
ChIJEU3bFOcSkFQRhz15uAmuvNA,Zeitoon Grill House,"https://www.google.com/maps/place/Zeitoon+Grill+House/@47.6761722,-122.2084722,17z/data=!3m1!4b1!4m6!3m5!1s0x549012e714db4d11:0xd0bcae09b8793d87!8m2!3d47.6761722!4d-122.2084722!16s%2Fg%2F11c67r2701?authuser=0&entry=ttu",Persian restaurant,Persian restaurant,4.1,821,"Zeitoon Grill House, 21 Central Way, Kirkland, WA 98033"
ChIJzQTx_zYVkFQRM8rH9fyr3xQ,The Alley Korean Restaurant,"https://www.google.com/maps/place/The+Alley+Korean+Restaurant/@47.6577459,-122.3135077,17z/data=!3m1!4b1!4m6!3m5!1s0x54901536fff104cd:0x14dfabfcf5c7ca33!8m2!3d47.6577459!4d-122.3135077!16s%2Fg%2F11ft5703kl?authuser=0&entry=ttu",Korean restaurant,Korean restaurant,3.9,138,"The Alley Korean Restaurant, 4129 University Way NE, Seattle, WA 98105"
ChIJTRxJKUQVkFQRckP0IrsJo8I,Premier Meat Pies,"https://www.google.com/maps/place/Premier+Meat+Pies/@47.6216437,-122.3508954,17z/data=!3m1!4b1!4m6!3m5!1s0x5490154429491c4d:0xc2a309bb22f44372!8m2!3d47.6216437!4d-122.3508954!16s%2Fg%2F11cnp2_m72?authuser=0&entry=ttu",Pie shop,"Pie shop, Fast food restaurant, Lunch restaurant",3.9,155,"Premier Meat Pies, Armory, 305 Harrison St, Seattle, WA 98109"
ChIJucJfPZMTkFQRUppYthTF3Cc,Cafe Javasti,https://www.google.com/maps/place/Cafe+Javasti/data=!4m7!3m6!1s0x549013933d5fc2b9:0x27dcc514b6589a52!8m2!3d47.6914369!4d-122.2909731!16s%2Fg%2F1tfjqddj!19sChIJucJfPZMTkFQRUppYthTF3Cc?authuser=0&hl=en&rclk=1,Coffee shop,"Coffee shop, Creperie",4.6,540,"Cafe Javasti, 8617 35th Ave NE, Seattle, WA 98115"
ChIJ56G0h7RrkFQRbhR3HUO-B44,Evergreens,https://www.google.com/maps/place/Evergreens/data=!4m7!3m6!1s0x54906bb487b4a1e7:0x8e07be431d77146e!8m2!3d47.6044165!4d-122.3304365!16s%2Fg%2F11h6typc_g!19sChIJ56G0h7RrkFQRbhR3HUO-B44?authuser=0&hl=en&rclk=1,Restaurant,"Restaurant, Health food restaurant, Salad shop",4.2,13,"Evergreens, 701 5th Ave #212, Seattle, WA 98104"
ChIJV00iwbxqkFQRS9bwlU2txFA,Cheese Meats Bread,"https://www.google.com/maps/place/Cheese+Meats+Bread/@47.5973025,-122.3274865,17z/data=!3m1!4b1!4m6!3m5!1s0x54906abcc1224d57:0x50c4ad4d95f0d64b!8m2!3d47.5973025!4d-122.3274865!16s%2Fg%2F11d_d9yyyz?authuser=0&entry=ttu",Sandwich shop,Sandwich shop,4.2,70,"Cheese Meats Bread, 604 5th Ave S, Seattle, WA 98104"
ChIJb5ZfvL9BkFQR6jr9a5aA7dQ,Lucky Chinese Restaurant,"https://www.google.com/maps/place/Lucky+Chinese+Restaurant/@47.55081,-122.329949,17z/data=!3m1!4b1!4m6!3m5!1s0x549041bfbc5f966f:0xd4ed80966bfd3aea!8m2!3d47.55081!4d-122.329949!16s%2Fg%2F1yfj5g2cf?authuser=0&entry=ttu",Chinese restaurant,"Chinese restaurant, Restaurant",4.4,246,"Lucky Chinese Restaurant, 5807 4th Ave S, Seattle, WA 98108"
ChIJd0lk2EoVkFQR3vDNAb7P970,1809 7th Ave,https://www.google.com/maps/place/1809+7th+Ave/data=!4m7!3m6!1s0x5490154ad8644977:0xbdf7cfbe01cdf0de!8m2!3d47.6137368!4d-122.3358142!16s%2Fg%2F11c3q37v42!19sChIJd0lk2EoVkFQR3vDNAb7P970?authuser=0&hl=en&rclk=1,Building,Building,,,"1809 7th Ave, Seattle, WA 98101"
ChIJz6StMetBkFQRonAaQXwn7OI,Pho Hiho,"https://www.google.com/maps/place/Pho+Hiho/@47.5478253,-122.3223484,17z/data=!3m1!4b1!4m6!3m5!1s0x549041eb31ada4cf:0xe2ec277c411a70a2!8m2!3d47.5478253!4d-122.3223484!16s%2Fg%2F1tfsmpp5?authuser=0&entry=ttu",Vietnamese restaurant,"Vietnamese restaurant, Pho restaurant",4.1,164,"Pho Hiho, 5963 Corson Ave S, Seattle, WA 98108"
ChIJlwUFuk0VkFQRzdTvH0McgL0,Umi Sake House,"https://www.google.com/maps/place/Umi+Sake+House/@47.6133307,-122.3460646,17z/data=!3m1!4b1!4m6!3m5!1s0x5490154dba050597:0xbd801c431fefd4cd!8m2!3d47.6133307!4d-122.3460646!16s%2Fg%2F1th0b3_l?authuser=0&entry=ttu",Sushi restaurant,"Sushi restaurant, Bar, Restaurant",4.6,3819,"Umi Sake House, 2230 1st Ave, Seattle, WA 98121"
ChIJGRy1smZrkFQRmzkMTf_rHkU,Chung Chun Rice Dog,"https://www.google.com/maps/place/Chung+Chun+Rice+Dog/@47.5985235,-122.3274576,17z/data=!3m1!4b1!4m6!3m5!1s0x54906b66b2b51c19:0x451eebff4d0c399b!8m2!3d47.5985235!4d-122.3274576!16s%2Fg%2F11j3s2dbf_?authuser=0&entry=ttu",Hot dog restaurant,"Hot dog restaurant, Donut shop, Restaurant",4.6,886,"Chung Chun Rice Dog, 502 S King St, Seattle, WA 98104"
ChIJT3FOLepBkFQRryyWQ_M2iRA,Fonda La Catrina,"https://www.google.com/maps/place/Fonda+La+Catrina/@47.549903,-122.3178861,17z/data=!3m1!4b1!4m6!3m5!1s0x549041ea2d4e714f:0x108936f343962caf!8m2!3d47.549903!4d-122.3178861!16s%2Fg%2F1232pc1k2?authuser=0&entry=ttu",Mexican restaurant,"Mexican restaurant, Bar",4.4,2777,"Fonda La Catrina, 5905 Airport Way S, Seattle, WA 98108"
ChIJkQqon_QUkFQRrw8vixeqiVw,Little Thai Restaurant,https://www.google.com/maps/place/Little+Thai+Restaurant/data=!4m7!3m6!1s0x549014f49fa80a91:0x5c89aa178b2f0faf!8m2!3d47.6582127!4d-122.3138873!16s%2Fg%2F1th81n4y!19sChIJkQqon_QUkFQRrw8vixeqiVw?authuser=0&hl=en&rclk=1,Thai restaurant,"Thai restaurant, Restaurant",4.2,397,"Little Thai Restaurant, 4142 Brooklyn Ave NE #105, Seattle, WA 98105"
ChIJcd9sFJYVkFQRPOOlDgW1dcQ,The Blue Heron,https://www.google.com/maps/place/The+Blue+Heron/data=!4m7!3m6!1s0x54901596146cdf71:0xc475b5050ea5e33c!8m2!3d47.6559287!4d-122.3869726!16s%2Fg%2F1trc4nkg!19sChIJcd9sFJYVkFQRPOOlDgW1dcQ?authuser=0&hl=en&rclk=1,Sandwich shop,"Sandwich shop, Coffee shop, Salad shop, Soup restaurant",4.7,244,"The Blue Heron, 4001 Gilman Ave W #27, Seattle, WA 98199"
ChIJGRIXOLxqkFQRw8ZZjoRUtJQ,Harbor City Restaurant,"https://www.google.com/maps/place/Harbor+City+Restaurant/@47.59825,-122.3233536,17z/data=!3m1!4b1!4m6!3m5!1s0x54906abc38171219:0x94b454848e59c6c3!8m2!3d47.59825!4d-122.3233536!16s%2Fg%2F1tdp99y2?authuser=0&entry=ttu",Dim sum restaurant,"Dim sum restaurant, Barbecue restaurant, Diner, Restaurant",4.3,2607,"Harbor City Restaurant, 707 S King St, Seattle, WA 98104"
ChIJM0HMI2EUkFQRJNneprez444,Amazing Thai Cuisine,https://www.google.com/maps/place/Amazing+Thai+Cuisine/data=!4m7!3m6!1s0x5490146123cc4133:0x8ee3b3b7a6ded924!8m2!3d47.6667956!4d-122.317162!16s%2Fg%2F1tm0sw2f!19sChIJM0HMI2EUkFQRJNneprez444?authuser=0&hl=en&rclk=1,Thai restaurant,"Thai restaurant, Asian restaurant, Southeast Asian restaurant",4.7,713,"Amazing Thai Cuisine, 5210 Roosevelt Way NE, Seattle, WA 98105"
ChIJGZv5YCsVkFQRNBWTvkEg6nw,Kanak Indian cuisine,https://www.google.com/maps/place/Kanak+Indian+cuisine/data=!4m7!3m6!1s0x5490152b60f99b19:0x7cea2041be931534!8m2!3d47.6147911!4d-122.3432848!16s%2Fg%2F11b6gcpjn2!19sChIJGZv5YCsVkFQRNBWTvkEg6nw?authuser=0&hl=en&rclk=1,Indian restaurant,"Indian restaurant, Caterer, Family restaurant, Fine dining restaurant, Takeout Restaurant",4.2,769,"Kanak Indian cuisine, 2211 4th Ave, Seattle, WA 98121"
ChIJM0vkFVcUkFQRPfv9Pyq9itU,Julia's in Wallingford,"https://www.google.com/maps/place/Julia's+in+Wallingford/@47.6604417,-122.3363805,17z/data=!3m1!4b1!4m6!3m5!1s0x5490145715e44b33:0xd58abd2a3ffdfb3d!8m2!3d47.6604417!4d-122.3363805!16s%2Fg%2F1whdj14b?authuser=0&entry=ttu",American restaurant,"American restaurant, Breakfast restaurant, Family restaurant, Organic restaurant",4.3,603,"Julia's in Wallingford, 4401 Wallingford Ave N, Seattle, WA 98103"
ChIJi_27bjkVkFQRmUzT1V160Gg,Art Marble 21,"https://www.google.com/maps/place/Art+Marble+21/@47.6263027,-122.3394153,17z/data=!3m1!4b1!4m6!3m5!1s0x549015396ebbfd8b:0x68d07a5dd5d34c99!8m2!3d47.6263027!4d-122.3394153!16s%2Fg%2F11b7lh17kb?authuser=0&entry=ttu",Bar,"Bar, Brunch restaurant, Event venue, Restaurant",4.1,1719,"Art Marble 21, 731 Westlake Ave N, Seattle, WA 98109"
ChIJnx6iYwcVkFQRxJSEtREV2XI,Falafel Salam,"https://www.google.com/maps/place/Falafel+Salam/@47.6505452,-122.3530706,17z/data=!3m1!4b1!4m6!3m5!1s0x5490150763a21e9f:0x72d91511b58494c4!8m2!3d47.6505452!4d-122.3530706!16s%2Fg%2F1tdcg1q0?authuser=0&entry=ttu",Middle Eastern restaurant,"Middle Eastern restaurant, Restaurant",4.8,4,"Falafel Salam, Sunday Market, 400 N 34th St, Seattle, WA 98103"
ChIJV64PBdxqkFQRA7UBUg6FZA4,Cherry Street Thai,"https://www.google.com/maps/place/Cherry+Street+Thai/@47.608153,-122.29656,17z/data=!3m1!4b1!4m6!3m5!1s0x54906adc050fae57:0xe64850e5201b503!8m2!3d47.608153!4d-122.29656!16s%2Fg%2F1ptx1h8zv?authuser=0&entry=ttu",Thai restaurant,"Thai restaurant, Takeout Restaurant",4.5,321,"Cherry Street Thai, 2724 E Cherry St, Seattle, WA 98122"
ChIJ8VNIirRqkFQR42giiW6lniA,Sushi Kudasai,https://www.google.com/maps/place/Sushi+Kudasai/data=!4m7!3m6!1s0x54906ab48a4853f1:0x209ea56e892268e3!8m2!3d47.6103182!4d-122.3341399!16s%2Fg%2F1pp2t_nmt!19sChIJ8VNIirRqkFQR42giiW6lniA?authuser=0&hl=en&rclk=1,Sushi restaurant,"Sushi restaurant, Japanese restaurant, Restaurant",4.4,226,"Sushi Kudasai, 1420 5th Ave #203, Seattle, WA 98101"
ChIJUzvAD4dqkFQRcjomABhcTfw,Fresh Flours Beacon Hill,https://www.google.com/maps/place/Fresh+Flours+Beacon+Hill/data=!4m7!3m6!1s0x54906a870fc03b53:0xfc4d5c1800263a72!8m2!3d47.5787436!4d-122.311256!16s%2Fg%2F11b76db7_5!19sChIJUzvAD4dqkFQRcjomABhcTfw?authuser=0&hl=en&rclk=1,Coffee shop,"Coffee shop, Bakery",4.6,476,"Fresh Flours Beacon Hill, 1624 S McClellan St, Seattle, WA 98144"
ChIJs9kM3mVAkFQRGfChB-s6wsw,Menchie's Admiral,"https://www.google.com/maps/place/Menchie's+Admiral/@47.5805704,-122.3862524,17z/data=!3m1!4b1!4m6!3m5!1s0x54904065de0cd9b3:0xccc23aeb07a1f019!8m2!3d47.5805704!4d-122.3862524!16s%2Fg%2F1td_gyyw?authuser=0&entry=ttu",Frozen yogurt shop,"Frozen yogurt shop, Caterer, Children's party service, Dessert restaurant, Dessert shop, Ice cream shop, Kosher restaurant",4.1,188,"Menchie's Admiral, 2620 California Ave SW UNIT 400, Seattle, WA 98116"
ChIJk6fobfttkFQRIeK9XN6jkNY,Dave & Buster's Bellevue,"https://www.google.com/maps/place/Dave+%26+Buster's+Bellevue/@47.6124649,-122.184944,17z/data=!3m1!4b1!4m6!3m5!1s0x54906dfb6de8a793:0xd690a3de5cbde221!8m2!3d47.6124649!4d-122.184944!16s%2Fg%2F11q8trhcss?authuser=0&entry=ttu",Restaurant,"Restaurant, Bar, Video arcade",3.7,510,"Dave & Buster's Bellevue, 11639 NE 4th St, Bellevue, WA 98004"
ChIJm167D5w_kFQR2yuaRpjcUnY,Proper Fish,"https://www.google.com/maps/place/Proper+Fish/@47.6252055,-122.5205975,17z/data=!3m1!4b1!4m6!3m5!1s0x54903f9c0fbb5e9b:0x7652dc98469a2bdb!8m2!3d47.6252055!4d-122.5205975!16s%2Fg%2F11h1dpqq3s?authuser=0&entry=ttu",Seafood restaurant,"Seafood restaurant, Fast food restaurant, Fish and chips takeaway, Restaurant",4.4,892,"Proper Fish, 112 Madison Ave N, Bainbridge Island, WA 98110"
ChIJXUznpU0VkFQRcc35QzkAM7w,Ohana Belltown,"https://www.google.com/maps/place/Ohana+Belltown/@47.6126571,-122.3458926,17z/data=!3m1!4b1!4m6!3m5!1s0x5490154da5e74c5d:0xbc33003943f9cd71!8m2!3d47.6126571!4d-122.3458926!16s%2Fg%2F1v2gdg2c?authuser=0&entry=ttu",Hawaiian restaurant,"Hawaiian restaurant, Asian restaurant, Bar, Japanese restaurant, Restaurant, Sushi restaurant",4.4,1465,"Ohana Belltown, 2207 1st Ave, Seattle, WA 98121"
ChIJB7om_k4VkFQRyOQyBWQ0vjQ,Dimension,https://www.google.com/maps/place/Dimension/data=!4m7!3m6!1s0x5490154efe26ba07:0x34be34640532e4c8!8m2!3d47.6168253!4d-122.3490141!16s%2Fg%2F11b6z45mzy!19sChIJB7om_k4VkFQRyOQyBWQ0vjQ?authuser=0&hl=en&rclk=1,Apartment complex,Apartment complex,4.2,131,"Dimension, 225 Cedar St, Seattle, WA 98121"
ChIJY4oei8FBkFQR6nNkaXRKyrA,Stellar Pizza,"https://www.google.com/maps/place/Stellar+Pizza/@47.5529137,-122.3208542,17z/data=!3m1!4b1!4m6!3m5!1s0x549041c18b1e8a63:0xb0ca4a74696473ea!8m2!3d47.5529137!4d-122.3208542!16s%2Fg%2F1tdfmzms?authuser=0&entry=ttu",Pizza restaurant,"Pizza restaurant, Cocktail bar",4.2,617,"Stellar Pizza, 5513 Airport Way S, Seattle, WA 98108"
ChIJgx08ybJqkFQRvOYXXP-yo7U,Chocolate & Ice Cream Delight,"https://www.google.com/maps/place/Chocolate+%26+Ice+Cream+Delight/@47.6101355,-122.3427665,17z/data=!3m1!4b1!4m6!3m5!1s0x54906ab2c93c1d83:0xb5a3b2ff5c17e6bc!8m2!3d47.6101355!4d-122.3427665!16s%2Fg%2F1tlgxnkf?authuser=0&entry=ttu",Ice cream shop,Ice cream shop,4,62,"Chocolate & Ice Cream Delight, 1918 Pike Pl, Seattle, WA 98101"
ChIJC_eG0LxqkFQRuXLVYvd8_nA,Boiling Point,"https://www.google.com/maps/place/Boiling+Point/@47.5967449,-122.3274596,17z/data=!3m1!4b1!4m6!3m5!1s0x54906abcd086f70b:0x70fe7cf762d572b9!8m2!3d47.5967449!4d-122.3274596!16s%2Fg%2F11b64h8gd1?authuser=0&entry=ttu",Hot pot restaurant,"Hot pot restaurant, Asian restaurant, Bubble tea store, Chinese restaurant, Soup restaurant",4.2,1252,"Boiling Point, 610 5th Ave S South, Seattle, WA 98104"
ChIJJ-OFm7pqkFQR8LmGBCDIsrg,Starbucks,"https://www.google.com/maps/place/Starbucks/@47.6028069,-122.3332895,17z/data=!3m1!4b1!4m6!3m5!1s0x54906aba9b85e327:0xb8b2c8200486b9f0!8m2!3d47.6028069!4d-122.3332895!16s%2Fg%2F11b6sr18p4?authuser=0&entry=ttu",Coffee shop,"Coffee shop, Breakfast restaurant, Cafe, Coffee store, Espresso bar, Internet cafe",3.9,76,"Starbucks, 621 2nd Ave, Seattle, WA 98104"
ChIJByZ6tNFqkFQRE_0Bt61ecpw,Tougo Coffee Neighborhood cafe serving wine and beer,https://www.google.com/maps/place/Tougo+Coffee+Neighborhood+cafe+serving+wine+and+beer/data=!4m7!3m6!1s0x54906ad1b47a2607:0x9c725eadb701fd13!8m2!3d47.6018829!4d-122.3211989!16s%2Fg%2F1tngp_b2!19sChIJByZ6tNFqkFQRE_0Bt61ecpw?authuser=0&hl=en&rclk=1,Cafe,Cafe,4.6,410,"Tougo Coffee Neighborhood cafe serving wine and beer, 860 Yesler Wy, Seattle, WA 98104"
