,Unnamed: 0_google,Name,Main Tag,Tags_google,Rating_google,Num Reviews_google,Address_google,Zip Code,Neighborhood_google,Street Name,Unnamed: 0_tripadvisor,index,Rating_tripadvisor,Num Reviews_tripadvisor,Address_tripadvisor,Marquee,Distribution_x,Cost_x,Tags_tripadvisor,Neighborhood_tripadvisor,Unnamed: 0,Address,Rating,Num Reviews,Cost_y,Tags,Distribution_y,Neighborhood
2629,,Shawarma King,,,,,,98105.0,,"University Way NE University Way NE,",1055.0,1055.0,4.0,27.0,"5004 University Way NE 4337 University Way NE, Seattle, WA 98105-4342",#167 of 302 Quick Bites in Seattle,"[8, 14, 4, 0, 0]",$,Quick BitesMiddle EasternVegetarian Friendly,University District,1032.0,"5004 University Way NE 4337 University Way NE, Seattle, WA 98105-4342",4.1,342.0,$,"['Mediterranean', 'Egyptian', 'Greek']","['25', '20', '31', '72', '194']",University District
2630,,The Lodge Sports Grille,,,,,,98104.0,,"S King St,",1056.0,1056.0,3.5,100.0,"166 S King St, Seattle, WA 98104-2825","#663 of 2,182 Restaurants in Seattle","[27, 34, 19, 7, 8]",$$ - $$$,AmericanBarPub,Chinatown,1033.0,"166 S King St, Seattle, WA 98104-2825",2.4,244.0,$$,"['Sports Bars', 'Pubs', 'New American']","['89', '60', '34', '35', '26']",Chinatown
2631,,Palermo Pizza & Pasta,,,,,,98107.0,,"NW Market St,",1063.0,1063.0,4.5,17.0,"2005 NW Market St, Seattle, WA 98107-4013","#667 of 2,182 Restaurants in Seattle","[12, 4, 0, 0, 0]",$$ - $$$,ItalianPizzaVegetarian Friendly,Ballard,1040.0,"2005 NW Market St, Seattle, WA 98107-4013",4.0,396.0,$$,"['Italian', 'Pizza', 'Breakfast & Brunch']","['31', '33', '43', '101', '188']",Ballard
2632,,Wood Shop BBQ,,,,,,98144.0,,"S Jackson St,",1067.0,1067.0,4.5,20.0,"2513 S Jackson St, Seattle, WA 98144-2344",#169 of 302 Quick Bites in Seattle,"[12, 4, 3, 1, 0]",$$ - $$$,Quick BitesAmericanBarbecue,Other,1044.0,"2513 S Jackson St, Seattle, WA 98144-2344",4.5,709.0,$$,"['Barbeque', 'Sandwiches', 'Beer, Wine & Spirits']","['22', '21', '37', '150', '479']",Other
2633,,Razzis Pizzeria Downtown,,,,,,98101.0,,"Howell St,",1070.0,1070.0,4.0,28.0,"1314 Howell St, Seattle, WA 98101-1412",#170 of 302 Quick Bites in Seattle,"[12, 10, 0, 1, 3]",$$ - $$$,Quick BitesItalianPizza,Downtown,1047.0,"1314 Howell St, Seattle, WA 98101-1412",3.8,377.0,$$,"['Pizza', 'Vegan', 'Gluten-Free']","['57', '36', '29', '59', '196']",Downtown
2634,,Marine Hardware,,,,,,98107.0,,Ballard Avenue North,1071.0,1071.0,4.5,19.0,"4741 Ballard Avenue North West Ethan Stowell Restaurants, Seattle, WA 98107-4810","#671 of 2,182 Restaurants in Seattle","[13, 4, 1, 1, 0]",,,Ballard,1048.0,"4741 Ballard Avenue North West Ethan Stowell Restaurants, Seattle, WA 98107-4810",4.0,78.0,$$$,"['New American', 'Italian', 'Tapas/Small Plates']","['1', '11', '13', '14', '39']",Ballard
2635,,Hot Mama's Pizza,,,,,,,,,1073.0,1073.0,4.0,37.0,"Intersection of Boylston and E. Pine, Seattle, WA",#171 of 302 Quick Bites in Seattle,"[18, 9, 2, 2, 2]",$,Quick BitesPizza,Other,1050.0,"Intersection of Boylston and E. Pine, Seattle, WA",3.9,981.0,Unclaimed,['Pizza'],"['59', '69', '140', '322', '391']",Other
2636,,Mekong Village,,,,,,98133.0,,"Aurora Ave N between 125th St 127th St,",1077.0,1077.0,4.5,30.0,"12020 Aurora Ave N between 125th St & 127th St, Seattle, WA 98133-8250","#672 of 2,182 Restaurants in Seattle","[15, 10, 4, 1, 0]",$,AsianVietnameseSoups,Bitter Lake,1054.0,"12020 Aurora Ave N between 125th St & 127th St, Seattle, WA 98133-8250",4.0,409.0,$$,"['Vietnamese', 'Noodles', 'Sandwiches']","['28', '29', '49', '120', '183']",Bitter Lake
2637,,Mighty O Donuts,,,,,,98122.0,,"12th Ave,",1082.0,1082.0,4.0,32.0,"1400 12th Ave, Seattle, WA 98122-3906",#44 of 88 Bakeries in Seattle,"[12, 6, 5, 1, 1]",$,BakeriesAmericanCafe,Capitol Hill,1059.0,"1400 12th Ave, Seattle, WA 98122-3906",4.2,248.0,$,"['Donuts', 'Coffee & Tea', 'Vegan']","['8', '17', '28', '64', '131']",Capitol Hill
2638,,Sushi Samurai The,,,,,,98109.0,,"Queen Anne Ave N,",1084.0,1084.0,4.5,18.0,"1817 Queen Anne Ave N, Seattle, WA 98109-2876","#675 of 2,182 Restaurants in Seattle","[12, 3, 1, 1, 0]",$$ - $$$,JapaneseSushiAsian,Queen Anne/South Lake Union,1061.0,"1817 Queen Anne Ave N, Seattle, WA 98109-2876",4.1,327.0,Unclaimed,['Sushi Bars'],"['31', '30', '25', '44', '197']",Queen Anne/South Lake Union
2639,,Djan's Modern Thai Restaurant,,,,,,98105.0,,"NE 45th St,",1086.0,1086.0,4.0,26.0,"264 NE 45th St, Seattle, WA 98105-6148","#677 of 2,182 Restaurants in Seattle","[11, 11, 3, 0, 1]",$$ - $$$,AsianThaiVegetarian Friendly,University District,1063.0,"264 NE 45th St, Seattle, WA 98105-6148",3.9,526.0,$$,['Thai'],"['44', '43', '64', '156', '219']",University District
2640,,Ludi's Restaurant,,,,,,98101.0,,"Stewart street,",1087.0,1087.0,5.0,6.0,"120 Stewart street, Seattle, WA 98101","#678 of 2,182 Restaurants in Seattle","[6, 0, 0, 0, 0]",,American,Downtown,1064.0,"120 Stewart street, Seattle, WA 98101",4.7,171.0,Unclaimed,"['American', 'Filipino', 'Lounges']","['1', '2', '6', '28', '134']",Downtown
2641,,Maripili At Café Frieda,,,,,,98104.0,,"Terry Avenue,",1093.0,1093.0,4.5,19.0,"704 Terry Avenue, Seattle, WA 98104-2019","#682 of 2,182 Restaurants in Seattle","[12, 6, 1, 0, 0]",$$ - $$$,CafeVegetarian FriendlyVegan Options,Chinatown,1070.0,"704 Terry Avenue, Seattle, WA 98104-2019",3.8,19.0,$$,['Cafes'],"['0', '2', '3', '10', '4']",Chinatown
2642,,Subway,,,,,,98188.0,,"International Blvd.,",1094.0,1094.0,4.0,24.0,"18613 International Blvd., Seattle, WA 98188","#683 of 2,182 Restaurants in Seattle","[8, 8, 4, 0, 0]",$,Fast Food,Other,1071.0,"18613 International Blvd., Seattle, WA 98188",2.6,28.0,$,"['Fast Food', 'Sandwiches']","['12', '4', '1', '6', '5']",Other
2643,,Chiso,,,,,,98103.0,,"Fremont Ave N,",1098.0,1098.0,4.0,62.0,"3520 Fremont Ave N, Seattle, WA 98103-8814","#686 of 2,182 Restaurants in Seattle","[26, 22, 8, 3, 2]",$$ - $$$,JapaneseSushiAsian,Fremont/Wallingford,1075.0,"3520 Fremont Ave N, Seattle, WA 98103-8814",3.7,544.0,$$,"['Sushi Bars', 'Japanese']","['44', '49', '86', '203', '162']",Fremont/Wallingford
2644,,Starbucks,,,,,,98121.0,,"Westlake Ave Westlake Avenue,",1099.0,1099.0,4.5,29.0,"2200 Westlake Ave 2200 Westlake Avenue, Seattle, WA 98121-2713",#56 of 225 Coffee & Tea in Seattle,"[16, 5, 2, 0, 1]",$$ - $$$,Quick BitesAmericanCafe,Belltown,1076.0,"2200 Westlake Ave 2200 Westlake Avenue, Seattle, WA 98121-2713",3.4,58.0,$,['Coffee & Tea'],"['11', '4', '9', '19', '15']",Belltown
2645,,Luke's Lobster Pike Street,,,,,,98101.0,,"Pike Street,",1102.0,1102.0,4.5,7.0,"110 Pike Street, Seattle, WA 98101-2010","#689 of 2,182 Restaurants in Seattle","[4, 0, 0, 0, 0]",$$ - $$$,SeafoodSoups,Downtown,1079.0,"110 Pike Street, Seattle, WA 98101-2010",4.4,207.0,$$,"['Seafood', 'Soup', 'Sandwiches']","['6', '6', '15', '46', '134']",Downtown
2646,,Fog Room,,,,,,98101.0,,2nd Ave,1105.0,1105.0,4.0,51.0,"1610 2nd Ave The Charter Hotel Seattle - Curio Collection by Hilton, Seattle, WA 98101-1595","#692 of 2,182 Restaurants in Seattle","[18, 17, 6, 4, 5]",$$ - $$$,AmericanBarInternational,Downtown,1082.0,"1610 2nd Ave The Charter Hotel Seattle - Curio Collection by Hilton, Seattle, WA 98101-1595",3.5,130.0,$$$,['Hotels'],"['26', '18', '12', '17', '57']",Downtown
2647,,Pecos Pit Bar B Que,,,,,,98126.0,,"35th Ave SW,",1109.0,1109.0,4.5,24.0,"4400 35th Ave SW, Seattle, WA 98126-2636",#176 of 302 Quick Bites in Seattle,"[10, 10, 2, 1, 0]",$,Quick BitesAmericanBarbecue,Other,1086.0,"4400 35th Ave SW, Seattle, WA 98126-2636",3.6,323.0,$$,['Barbeque'],"['48', '48', '35', '52', '140']",Other
2648,,The Garage,,,,,,98122.0,,"Broadway,",1112.0,1112.0,3.5,80.0,"1130 Broadway, Seattle, WA 98122-4202","#696 of 2,182 Restaurants in Seattle","[23, 29, 17, 4, 6]",$$ - $$$,AmericanBar,Capitol Hill,1089.0,"1130 Broadway, Seattle, WA 98122-4202",3.5,797.0,$$,"['Pool Halls', 'Bowling', 'Bars']","['95', '63', '149', '315', '175']",Capitol Hill
2649,,Vinason Pho & Grill,,,,,,98121.0,,"Westlake Ave,",1113.0,1113.0,4.5,22.0,"2134 Westlake Ave, Seattle, WA 98121","#697 of 2,182 Restaurants in Seattle","[10, 7, 4, 0, 0]",$,AsianVietnameseVegetarian Friendly,Belltown,1090.0,"2134 Westlake Ave, Seattle, WA 98121",4.2,577.0,$$,"['Sandwiches', 'Vietnamese', 'Soup']","['24', '32', '56', '133', '332']",Belltown
2650,,Mediterranean Kitchen Kabob House,,,,,,98104.0,,Boren Ave,1115.0,1115.0,4.5,27.0,"1009 Boren Ave Kabob House, Seattle, WA 98104-1325","#698 of 2,182 Restaurants in Seattle","[12, 12, 2, 1, 0]",$$ - $$$,LebaneseMediterraneanGreek,Chinatown,1092.0,"1009 Boren Ave Kabob House, Seattle, WA 98104-1325",4.0,147.0,$,"['Mediterranean', 'Lebanese']","['5', '18', '12', '53', '59']",Chinatown
2651,,Jalisco Mexican Restaurant,,,,,,98108.0,,"14th Ave S,",1116.0,1116.0,4.5,29.0,"8517 14th Ave S, Seattle, WA 98108-4804","#699 of 2,182 Restaurants in Seattle","[15, 10, 3, 1, 0]",$$ - $$$,MexicanVegetarian Friendly,Other,1093.0,"8517 14th Ave S, Seattle, WA 98108-4804",3.8,85.0,$$,['Mexican'],"['11', '3', '11', '27', '33']",Other
2652,,Good Bar,,,,,,98104.0,,"2nd Avenue S,",1117.0,1117.0,4.5,18.0,"240 2nd Avenue S, Seattle, WA 98104-2250","#700 of 2,182 Restaurants in Seattle","[8, 8, 2, 0, 0]",$$ - $$$,BarPubVegetarian Friendly,Chinatown,1094.0,"240 2nd Avenue S, Seattle, WA 98104-2250",4.2,229.0,$$,"['Cocktail Bars', 'Mediterranean', 'Sports Bars']","['6', '22', '21', '55', '125']",Chinatown
2653,,Skillet Regrade,,,,,,98121.0,,"6th Ave,",1118.0,1118.0,4.0,32.0,"2050 6th Ave, Seattle, WA 98121-2507","#701 of 2,182 Restaurants in Seattle","[12, 14, 4, 0, 2]",$$ - $$$,American,Belltown,1095.0,"2050 6th Ave, Seattle, WA 98121-2507",3.4,195.0,$$,"['New American', 'Breakfast & Brunch']","['34', '29', '21', '55', '56']",Belltown
2654,,Culture Kitchen,,,,,,98109.0,,5th Ave N,1121.0,1121.0,3.5,71.0,"325 5th Ave N Emp Museum, Seattle, WA 98109-4630","#704 of 2,182 Restaurants in Seattle","[14, 28, 13, 4, 6]",$$ - $$$,AmericanCafeVegetarian Friendly,Queen Anne/South Lake Union,1098.0,"325 5th Ave N Emp Museum, Seattle, WA 98109-4630",3.7,6.0,Unclaimed,"['Coffee & Tea', 'Pizza', 'Acai Bowls']","['1', '0', '1', '2', '2']",Queen Anne/South Lake Union
2655,,Tapas Lab,,,,,,98115.0,,Woodlawn Ave NE,1126.0,1126.0,4.5,10.0,"7012 Woodlawn Ave NE # 3B, Seattle, WA 98115-5433","#708 of 2,182 Restaurants in Seattle","[7, 3, 0, 0, 0]",,,Other,1103.0,"7012 Woodlawn Ave NE # 3B, Seattle, WA 98115-5433",4.4,261.0,$$,"['Tapas/Small Plates', 'Spanish', 'Asian Fusion']","['7', '11', '15', '59', '169']",Other
2656,,ZapVerr,,,,,,98103.0,,"Fremont Ave N,",1128.0,1128.0,4.0,26.0,"3410 Fremont Ave N, Seattle, WA 98103-8812","#709 of 2,182 Restaurants in Seattle","[13, 7, 4, 2, 0]",$$ - $$$,AsianThaiVegetarian Friendly,Fremont/Wallingford,1105.0,"3410 Fremont Ave N, Seattle, WA 98103-8812",3.7,269.0,$$,"['Thai', 'Lounges', 'Soup']","['39', '25', '23', '66', '116']",Fremont/Wallingford
2657,,Cupcake royale,,,,,,98116.0,,"California Ave SW,",1135.0,1135.0,4.0,39.0,"4556 California Ave SW, Seattle, WA 98116-4111",#179 of 302 Quick Bites in Seattle,"[11, 18, 6, 1, 2]",$$ - $$$,Quick BitesAmericanCafe,Other,1112.0,"4556 California Ave SW, Seattle, WA 98116-4111",3.3,349.0,$$,"['Bakeries', 'Desserts', 'Coffee & Tea']","['50', '53', '61', '95', '90']",Other
2658,,Espresso Vivace Roasteria,,,,,,98121.0,,"5th Ave 5th Avenue Blanchard Street,",1137.0,1137.0,4.0,31.0,"2133 5th Ave # AA southeast corner of 5th Avenue and Blanchard Street, Seattle, WA 98121-2561",#59 of 225 Coffee & Tea in Seattle,"[12, 10, 4, 2, 1]",$,AmericanCafe,Belltown,,,,,,,,
2659,,West Seattle Brewing Company,,,,,,98126.0,,"Fauntleroy Way SW,",1140.0,1140.0,4.5,16.0,"4415 Fauntleroy Way SW, Seattle, WA 98126-2631",#15 of 69 Bars & Pubs in Seattle,"[10, 5, 0, 0, 0]",$,Brew PubPub,Other,1116.0,"4415 Fauntleroy Way SW, Seattle, WA 98126-2631",3.3,87.0,Unclaimed,"['Coffee & Tea', 'Beer Bar', 'Sandwiches']","['16', '14', '11', '18', '28']",Other
2660,,Fireside Room at Hotel Sorrento,,,,,,98104.0,,"Madison Street,",1150.0,1150.0,4.0,69.0,"900 Madison Street, Seattle, WA 98104-1234","#720 of 2,182 Restaurants in Seattle","[34, 22, 2, 5, 6]",$$ - $$$,Wine Bar,Chinatown,1126.0,"900 Madison Street, Seattle, WA 98104-1234",3.9,54.0,$$,"['Lounges', 'Venues & Event Spaces']","['6', '3', '6', '14', '25']",Chinatown
2661,,Bibimbap,,,,,,98104.0,,"Marion St Between Post Ave 1st Ave,",1152.0,1152.0,4.0,22.0,"95 Marion St Between Post Ave & 1st Ave, Seattle, WA 98104-1441",#181 of 302 Quick Bites in Seattle,"[6, 8, 3, 1, 0]",$,Quick BitesAsianKorean,Chinatown,1128.0,"95 Marion St Between Post Ave & 1st Ave, Seattle, WA 98104-1441",4.2,169.0,$$,['Korean'],"['5', '5', '19', '57', '83']",Chinatown
2662,,The Halal Guys,,,,,,98104.0,,"Yesler Way,",1157.0,1157.0,4.5,16.0,"101 Yesler Way, Seattle, WA 98104-3448","#725 of 2,182 Restaurants in Seattle","[7, 6, 3, 0, 0]",$,Fast FoodGreekVegetarian Friendly,Chinatown,1133.0,"101 Yesler Way, Seattle, WA 98104-3448",3.2,324.0,$$,"['Halal', 'Middle Eastern', 'Salad']","['53', '63', '60', '57', '91']",Chinatown
2663,,ENAT ETHIOPIAN RESTAURANT,,,,,,98125.0,,"15th Ave NE,",1159.0,1159.0,4.5,22.0,"11546 15th Ave NE, Seattle, WA 98125-6322","#727 of 2,182 Restaurants in Seattle","[10, 9, 3, 0, 0]",$$ - $$$,AfricanEthiopianVegetarian Friendly,Northgate,1135.0,"11546 15th Ave NE, Seattle, WA 98125-6322",4.3,316.0,$,['Ethiopian'],"['10', '13', '31', '85', '177']",Northgate
2664,,Top Pot Doughnuts,,,,,,98115.0,,"35th Ave NE,",1162.0,1162.0,4.0,72.0,"6855 35th Ave NE, Seattle, WA 98115-7333",#46 of 88 Bakeries in Seattle,"[26, 23, 14, 4, 4]",$,BakeriesAmerican,Other,1138.0,"6855 35th Ave NE, Seattle, WA 98115-7333",3.7,252.0,$,"['Bakeries', 'Donuts', 'Ice Cream & Frozen Yogurt']","['22', '24', '40', '77', '89']",Other
2665,,Regatta Bar & Grille,,,,,,98101.0,,6th Ave,1165.0,1165.0,3.5,100.0,"1113 6th Ave inside the Crowne Plaza, Seattle, WA 98101-3002","#729 of 2,182 Restaurants in Seattle","[30, 28, 17, 9, 8]",$$ - $$$,AmericanBarGrill,Downtown,1141.0,"1113 6th Ave inside the Crowne Plaza, Seattle, WA 98101-3002",3.4,47.0,$$,"['Bars', 'American']","['4', '9', '12', '9', '13']",Downtown
2666,,PCC Natural Markets,,,,,,98118.0,,"S Edmunds St,",1169.0,1169.0,4.5,20.0,"3610 S Edmunds St, Seattle, WA 98118-2178","#732 of 2,182 Restaurants in Seattle","[8, 12, 0, 0, 0]",$$ - $$$,Specialty Food MarketVegetarian FriendlyVegan Options,Other,1145.0,"3610 S Edmunds St, Seattle, WA 98118-2178",3.9,124.0,$$,"['Delis', 'Grocery', 'Health Markets']","['13', '9', '12', '37', '53']",Other
2667,,Dicks Drive-In - Holman Rd. NW,,,,,,98117.0,,"Holman Rd NW,",1175.0,1175.0,4.0,41.0,"9208 Holman Rd NW, Seattle, WA 98117-2247",#183 of 302 Quick Bites in Seattle,"[13, 14, 6, 4, 1]",$,Quick BitesAmericanFast Food,Other,1151.0,"9208 Holman Rd NW, Seattle, WA 98117-2247",3.6,280.0,$,"['Burgers', 'Fast Food']","['37', '23', '47', '88', '85']",Other
2668,,Kanak Indian Cuisine,,,,,,98122.0,,15th Ave,1177.0,1177.0,4.5,16.0,"340 15th Ave #202, Seattle, WA 98122-5606","#737 of 2,182 Restaurants in Seattle","[10, 3, 1, 1, 1]",$$ - $$$,IndianVegetarian Friendly,Capitol Hill,1153.0,"340 15th Ave #202, Seattle, WA 98122-5606",4.4,139.0,$$,['Indian'],"['8', '5', '7', '25', '94']",Capitol Hill
2669,,Caffe Vita Queen Anne,,,,,,98109.0,,"5th Ave N,",1179.0,1179.0,4.0,28.0,"813 5th Ave N, Seattle, WA 98109-3907",#61 of 225 Coffee & Tea in Seattle,"[15, 4, 1, 3, 0]",$,Quick BitesCafe,Queen Anne/South Lake Union,1155.0,"813 5th Ave N, Seattle, WA 98109-3907",4.1,216.0,$$,['Coffee & Tea'],"['9', '15', '17', '74', '101']",Queen Anne/South Lake Union
2670,,Green Leaf Vietnamese Restaurant,,,,,,98121.0,,"1st Ave,",1180.0,1180.0,3.5,62.0,"2800 1st Ave, Seattle, WA 98121-1182","#738 of 2,182 Restaurants in Seattle","[15, 21, 14, 5, 4]",$,AsianVietnameseVegetarian Friendly,Belltown,1156.0,"2800 1st Ave, Seattle, WA 98121-1182",3.9,591.0,$$,"['Vietnamese', 'Sandwiches', 'Noodles']","['55', '30', '83', '192', '231']",Belltown
2671,,Zeeks Pizza,,,,,,98109.0,,"Queen Anne Avenue North,",1182.0,1182.0,4.5,17.0,"1915 Queen Anne Avenue North, Seattle, WA 98109","#739 of 2,182 Restaurants in Seattle","[8, 8, 1, 0, 0]",$$ - $$$,ItalianPizzaVegetarian Friendly,Queen Anne/South Lake Union,1158.0,"1915 Queen Anne Avenue North, Seattle, WA 98109",3.8,110.0,$$,"['Pizza', 'Gluten-Free']","['11', '12', '12', '22', '53']",Queen Anne/South Lake Union
2672,,Tubs Gourmet Subs,,,,,,98125.0,,Lake City Way NE,1185.0,1185.0,4.5,20.0,"11064 Lake City Way NE Ste 16, Seattle, WA 98125-6730",#186 of 302 Quick Bites in Seattle,"[11, 8, 1, 0, 0]",$$ - $$$,Quick BitesAmerican,Northgate,1161.0,"11064 Lake City Way NE Ste 16, Seattle, WA 98125-6730",4.3,561.0,$$,['Sandwiches'],"['28', '22', '44', '115', '352']",Northgate
2673,,Aoki Japanese Grill & Sushi Bar,,,,,,98102.0,,"Broadway E,",1190.0,1190.0,4.0,32.0,"621 Broadway E, Seattle, WA 98102-5025","#743 of 2,182 Restaurants in Seattle","[13, 10, 5, 3, 0]",$$ - $$$,JapaneseSushiAsian,Capitol Hill,1166.0,"621 Broadway E, Seattle, WA 98102-5025",4.6,94.0,,"['Japanese', 'Sushi Bars']","['2', '1', '7', '9', '75']",Capitol Hill
2674,,Hokkaido Ramen Santouka,,,,,,98105.0,,NE Village Ln,1191.0,1191.0,4.0,17.0,"2626 NE Village Ln University Village location, Seattle, WA 98105-5031","#744 of 2,182 Restaurants in Seattle","[8, 6, 1, 1, 0]",$$ - $$$,Japanese,University District,1167.0,"2626 NE Village Ln University Village location, Seattle, WA 98105-5031",3.7,434.0,$$,"['Ramen', 'Noodles']","['47', '40', '73', '118', '156']",University District
2675,,Luigi's Little Italy,,,,,,98104.0,,"Yesler Way,",1192.0,1192.0,4.0,33.0,"1 Yesler Way, Seattle, WA 98104-3466","#745 of 2,182 Restaurants in Seattle","[13, 8, 5, 2, 2]",$$ - $$$,ItalianPizzaVegetarian Friendly,Chinatown,1168.0,"1 Yesler Way, Seattle, WA 98104-3466",1.7,7.0,,['Italian'],"['4', '2', '0', '1', '0']",Chinatown
2676,,Petit Pierre Bakery,,,,,,98199.0,,W McGraw St,1193.0,1193.0,5.0,13.0,"3204 W McGraw St Magnolia Village, Seattle, WA 98199-3208",#48 of 88 Bakeries in Seattle,"[10, 3, 0, 0, 0]",$,BakeriesFrenchCafe,Other,1169.0,"3204 W McGraw St Magnolia Village, Seattle, WA 98199-3208",4.5,165.0,$,"['Cafes', 'Bakeries']","['5', '4', '12', '21', '123']",Other
2677,,Sichuanese Chinese,,,,,,98104.0,,"S Jackson St,",1194.0,1194.0,4.0,47.0,"1048 S Jackson St, Seattle, WA 98104-3016","#746 of 2,182 Restaurants in Seattle","[26, 13, 3, 2, 3]",$,ChineseAsianSzechuan,Chinatown,1170.0,"1048 S Jackson St, Seattle, WA 98104-3016",4.0,735.0,$$,"['Szechuan', 'Hot Pot', 'Noodles']","['58', '51', '82', '217', '327']",Chinatown
2678,,Kidd Valley - 25th Ave. NE,,,,,,98105.0,,"25th Ave NE,",1196.0,1196.0,4.0,27.0,"5502 25th Ave NE, Seattle, WA 98105-2415",#189 of 302 Quick Bites in Seattle,"[7, 13, 5, 0, 0]",$,Quick BitesAmericanFast Food,University District,1172.0,"5502 25th Ave NE, Seattle, WA 98105-2415",3.4,110.0,$,"['Fast Food', 'Burgers']","['14', '13', '20', '39', '24']",University District
2679,,Boiling point,,,,,,98104.0,,"5th Ave S,",1197.0,1197.0,4.0,42.0,"610 5th Ave S, Seattle, WA 98104-3897","#747 of 2,182 Restaurants in Seattle","[8, 18, 8, 1, 1]",$$ - $$$,ChineseAsianTaiwanese,Chinatown,1173.0,"610 5th Ave S, Seattle, WA 98104-3897",3.4,999.0,$$,"['Taiwanese', 'Hot Pot', 'Comfort Food']","['129', '113', '216', '342', '199']",Chinatown
2680,,Tenth West,,,,,,98119.0,,10th Ave W,1203.0,1203.0,4.5,22.0,"1903 10th Ave W Ste C, Seattle, WA 98119-2854","#751 of 2,182 Restaurants in Seattle","[16, 4, 0, 2, 0]",$,CafeVegetarian Friendly,Other,1179.0,"1903 10th Ave W Ste C, Seattle, WA 98119-2854",4.5,207.0,$$,"['Breakfast & Brunch', 'Sandwiches']","['6', '9', '12', '28', '152']",Other
2681,,Molly Moon's Homemade Ice Cream,,,,,,98122.0,,"34th Ave,",1205.0,1205.0,4.5,21.0,"1408 34th Ave, Seattle, WA 98122-3334",#76 of 112 Desserts in Seattle,"[11, 7, 2, 1, 0]",$$ - $$$,Dessert,Capitol Hill,1181.0,"1408 34th Ave, Seattle, WA 98122-3334",3.5,95.0,$,['Ice Cream & Frozen Yogurt'],"['16', '11', '9', '29', '30']",Capitol Hill
2682,,KAMEI SUSHI,,,,,,98116.0,,"California Ave SW,",1209.0,1209.0,4.5,20.0,"4512 California Ave SW, Seattle, WA 98116-4111","#755 of 2,182 Restaurants in Seattle","[12, 4, 1, 1, 0]",$$ - $$$,JapaneseSushiAsian,Other,1185.0,"4512 California Ave SW, Seattle, WA 98116-4111",3.9,200.0,$$,"['Japanese', 'Sushi Bars', 'Asian Fusion']","['19', '16', '22', '61', '82']",Other
2683,,Mioposto,,,,,,98105.0,,"NE 55th St This Restaurant,",1210.0,1210.0,4.0,41.0,"3426 NE 55th St Bryant Location of This Restaurant, Seattle, WA 98105-2310","#756 of 2,182 Restaurants in Seattle","[24, 7, 4, 2, 4]",$$ - $$$,ItalianPizzaVegetarian Friendly,University District,1186.0,"3426 NE 55th St Bryant Location of This Restaurant, Seattle, WA 98105-2310",4.0,334.0,$$,"['Italian', 'Pizza', 'Breakfast & Brunch']","['26', '21', '30', '93', '164']",University District
2684,,Irwin's Bakery and Cafe,,,,,,98103.0,,"N 40th St,",1213.0,1213.0,4.5,30.0,"2123 N 40th St, Seattle, WA 98103-8353",#62 of 225 Coffee & Tea in Seattle,"[15, 9, 5, 0, 0]",$,BakeriesAmericanCafe,Fremont/Wallingford,1189.0,"2123 N 40th St, Seattle, WA 98103-8353",3.9,188.0,$$,"['Bakeries', 'Coffee & Tea', 'Cafes']","['5', '23', '30', '61', '69']",Fremont/Wallingford
2685,,Fortune Garden Restaurant,,,,,,,,"Maynard Ave s,",1217.0,1217.0,4.0,23.0,"4247 Maynard Ave s, Seattle, WA","#758 of 2,182 Restaurants in Seattle","[6, 12, 3, 0, 1]",$$ - $$$,ChineseAsianCantonese,Other,1193.0,"4247 Maynard Ave s, Seattle, WA",4.0,184.0,$$,"['Seafood', 'Cantonese']","['12', '12', '23', '61', '76']",Other
2686,,Subway,,,,,,98109.0,,Fourth Ave North,1221.0,1221.0,4.0,45.0,"100 Fourth Ave North Suite 120, Seattle, WA 98109","#761 of 2,182 Restaurants in Seattle","[7, 11, 6, 1, 1]",$,Fast FoodVegetarian Friendly,Queen Anne/South Lake Union,1196.0,"100 Fourth Ave North Suite 120, Seattle, WA 98109",2.3,22.0,$,"['Fast Food', 'Sandwiches']","['12', '2', '1', '3', '4']",Queen Anne/South Lake Union
2687,,Uptown Espresso,,,,,,98199.0,,"W McGraw St,",1223.0,1223.0,4.0,26.0,"3223 W McGraw St, Seattle, WA 98199-3207",#64 of 225 Coffee & Tea in Seattle,"[11, 7, 2, 2, 1]",$$ - $$$,Quick Bites,Other,1198.0,"3223 W McGraw St, Seattle, WA 98199-3207",3.6,69.0,$,"['Coffee & Tea', 'Breakfast & Brunch', 'Bakeries']","['8', '10', '9', '20', '22']",Other
2688,,Grand Central Baking Company,,,,,,98102.0,,Eastlake Ave E,1226.0,1226.0,4.5,21.0,"1616 Eastlake Ave E Ste 120, Seattle, WA 98102-3788",#194 of 302 Quick Bites in Seattle,"[9, 8, 1, 1, 0]",$$ - $$$,Quick BitesVegetarian Friendly,Capitol Hill,1201.0,"1616 Eastlake Ave E Ste 120, Seattle, WA 98102-3788",3.4,250.0,$$,"['Bakeries', 'Sandwiches', 'Breakfast & Brunch']","['29', '44', '34', '74', '69']",Capitol Hill
2689,,Celine Patisserie,,,,,,98103.0,,"Greenwood Ave N,",1232.0,1232.0,4.5,13.0,"6801 Greenwood Ave N, Seattle, WA 98103-5265",#77 of 112 Desserts in Seattle,"[10, 0, 0, 1, 0]",$,DessertCafeEuropean,Fremont/Wallingford,1207.0,"6801 Greenwood Ave N, Seattle, WA 98103-5265",4.5,358.0,$,"['Bakeries', 'Coffee & Tea', 'Cafes']","['9', '11', '22', '49', '267']",Fremont/Wallingford
